match_id,match_name,match_url,source_url
decc786e-9afa-4207-8755-3ad59c24aef1,Bayou City Monthly August 9th at Oilfield Sports Complex,https://practiscore.com/results/all/decc786e-9afa-4207-8755-3ad59c24aef1,https://practiscore.com/results?query=Bayou%20City
fb68089c-a875-4b72-a77e-1f27c61450ad,Bayou City Monthly July 12th at Oilfield Sports Complex,https://practiscore.com/results/all/fb68089c-a875-4b72-a77e-1f27c61450ad,https://practiscore.com/results?query=Bayou%20City
61e54a53-8bd5-4aa8-a89d-dc75842a3a89,Bayou City Monthly June 14th at Oilfield Sports Complex,https://practiscore.com/results/all/61e54a53-8bd5-4aa8-a89d-dc75842a3a89,https://practiscore.com/results?query=Bayou%20City
a6476489-5d99-45fd-9525-ca9c6cc458eb,Bayou City Monthly February 8th at Oilfield Sports Complex,https://practiscore.com/results/all/a6476489-5d99-45fd-9525-ca9c6cc458eb,https://practiscore.com/results?query=Bayou%20City
756fae20-1ab6-4fa4-94c3-3f0e8787abe8,Bayou City Monthly January 11th at Oilfield Sports Complex,https://practiscore.com/results/all/756fae20-1ab6-4fa4-94c3-3f0e8787abe8,https://practiscore.com/results?query=Bayou%20City
c9a988e1-0cc8-42dd-9d73-f19406651dd3,Bayou City Monthly December 14th at Oilfield Sports Complex,https://practiscore.com/results/all/c9a988e1-0cc8-42dd-9d73-f19406651dd3,https://practiscore.com/results?query=Bayou%20City
fb699fce-a76c-4b96-9132-7291341531cb,Bayou City Monthly September 14th at Oilfield Sports Complex,https://practiscore.com/results/all/fb699fce-a76c-4b96-9132-7291341531cb,https://practiscore.com/results?query=Bayou%20City
66b034c8-b789-40ac-b01c-5084ad4f3773,Bayou City Monthly October 12th at Oilfield Sports Complex,https://practiscore.com/results/all/66b034c8-b789-40ac-b01c-5084ad4f3773,https://practiscore.com/results?query=Bayou%20City
93d3ad9e-f831-4487-909d-e7c241683f57,Bayou City Monthly August 10th at Oilfield Sports Complex,https://practiscore.com/results/all/93d3ad9e-f831-4487-909d-e7c241683f57,https://practiscore.com/results?query=Bayou%20City
28735741-b017-4eae-a6aa-f7fa240be169,Bayou City Monthly June 8th at Oilfield Sports Complex,https://practiscore.com/results/all/28735741-b017-4eae-a6aa-f7fa240be169,https://practiscore.com/results?query=Bayou%20City
49eccd85-b1ee-4fdf-a217-89b53e5e9c54,Bayou City Monthly May 11th at Oilfield Sports Complex,https://practiscore.com/results/all/49eccd85-b1ee-4fdf-a217-89b53e5e9c54,https://practiscore.com/results?query=Bayou%20City
3fef17e7-0458-4a08-8377-e4fa18658700,Bayou City Monthly April 13th at Oilfield Sports Complex,https://practiscore.com/results/all/3fef17e7-0458-4a08-8377-e4fa18658700,https://practiscore.com/results?query=Bayou%20City
6bd57b80-7a24-4632-aa21-37b13776d610,Bayou City Monthly March 9th at Oilfield Sports Complex,https://practiscore.com/results/all/6bd57b80-7a24-4632-aa21-37b13776d610,https://practiscore.com/results?query=Bayou%20City
fdcb8d26-b988-482c-96b6-e70553575f25,Bayou City Monthly February 9th at Oilfield Sports Complex,https://practiscore.com/results/all/fdcb8d26-b988-482c-96b6-e70553575f25,https://practiscore.com/results?query=Bayou%20City
65a482a2-b29c-4c45-85d3-3803105f2948,Bayou City Monthly November 10th at Oilfield Sports Complex,https://practiscore.com/results/all/65a482a2-b29c-4c45-85d3-3803105f2948,https://practiscore.com/results?query=Bayou%20City
7c1c6469-2052-4ee5-bd2b-69af35fd733c,Bayou City Monthly October 13th at Oilfield Sports Complex,https://practiscore.com/results/all/7c1c6469-2052-4ee5-bd2b-69af35fd733c,https://practiscore.com/results?query=Bayou%20City
c540f48b-f132-4bb5-b01a-8d269327375a,Bayou City Monthly September 8th at Oilfield Sports Complex,https://practiscore.com/results/all/c540f48b-f132-4bb5-b01a-8d269327375a,https://practiscore.com/results?query=Bayou%20City
b87e3758-3155-4c97-ad5a-f87091bdb73e,Bayou City Monthly August 11 at Oilfield Sports Complex,https://practiscore.com/results/all/b87e3758-3155-4c97-ad5a-f87091bdb73e,https://practiscore.com/results?query=Bayou%20City
325e8bda-a97a-4f35-8a3e-8e7a10fb4149,Bayou City Monthly July 14 at Oilfield Sports Complex,https://practiscore.com/results/all/325e8bda-a97a-4f35-8a3e-8e7a10fb4149,https://practiscore.com/results?query=Bayou%20City
c67a8f2d-f7c2-4039-9928-9c228c4cb63a,Bayou City Monthly April 14 at Oilfield Sports Complex,https://practiscore.com/results/all/c67a8f2d-f7c2-4039-9928-9c228c4cb63a,https://practiscore.com/results?query=Bayou%20City
b9e5f617-465a-4d6b-b7af-7d446ca04e5d,Bayou City Monthly March 10 at Oilfield Sports Complex,https://practiscore.com/results/all/b9e5f617-465a-4d6b-b7af-7d446ca04e5d,https://practiscore.com/results?query=Bayou%20City
e042a3c4-4840-4cd5-a448-53cc7c67ab37,Bayou City SPECIAL December 31 at Oilfield Sports Complex,https://practiscore.com/results/all/e042a3c4-4840-4cd5-a448-53cc7c67ab37,https://practiscore.com/results?query=Bayou%20City
9097f2e7-f8a9-40be-aed0-501528181a08,Bayou City Monthly December 10 at Oilfield Sports Complex,https://practiscore.com/results/all/9097f2e7-f8a9-40be-aed0-501528181a08,https://practiscore.com/results?query=Bayou%20City
20ef6d9b-aa71-4db2-a939-c5198af9d979,Bayou City Monthly October 8 at Oilfield Sports Complex,https://practiscore.com/results/all/20ef6d9b-aa71-4db2-a939-c5198af9d979,https://practiscore.com/results?query=Bayou%20City
7f0ad833-e001-41c0-982c-cd48edd350a0,Bayou City Monthly September 10 at Oilfield Sports Complex,https://practiscore.com/results/all/7f0ad833-e001-41c0-982c-cd48edd350a0,https://practiscore.com/results?query=Bayou%20City
8949471d-7292-4c13-9797-0beeb27ffe6f,Bayou City Monthly August 13 at Oilfield Sports Complex,https://practiscore.com/results/all/8949471d-7292-4c13-9797-0beeb27ffe6f,https://practiscore.com/results?query=Bayou%20City
10397d19-29f2-4d7c-a03d-ecae85033e65,Bayou City Monthly June 11 at Oilfield Sports Complex,https://practiscore.com/results/all/10397d19-29f2-4d7c-a03d-ecae85033e65,https://practiscore.com/results?query=Bayou%20City
b1c7b4d9-0c9c-420e-b6fc-d87b5e48e1eb,Bayou City Monthly July 9 at Oilfield Sports Complex,https://practiscore.com/results/all/b1c7b4d9-0c9c-420e-b6fc-d87b5e48e1eb,https://practiscore.com/results?query=Bayou%20City
7b33bae1-bd96-4406-94ab-5df492bbb5aa,Bayou City USPSA Weekly Mar 30,https://practiscore.com/results/all/7b33bae1-bd96-4406-94ab-5df492bbb5aa,https://practiscore.com/results?query=Bayou%20City
780487ec-cb1d-4816-839c-f73d6e2e2eef,Bayou City USPSA Weekly Apr 6,https://practiscore.com/results/all/780487ec-cb1d-4816-839c-f73d6e2e2eef,https://practiscore.com/results?query=Bayou%20City
cfbfdf37-ed86-49b5-9516-de143e5fdf2c,Bayou City USPSA Weekly Mar 23,https://practiscore.com/results/all/cfbfdf37-ed86-49b5-9516-de143e5fdf2c,https://practiscore.com/results?query=Bayou%20City
9c996a01-a0a4-44ee-a680-264fd8adab4e,Bayou City USPSA Weekly Mar 16,https://practiscore.com/results/all/9c996a01-a0a4-44ee-a680-264fd8adab4e,https://practiscore.com/results?query=Bayou%20City
b3589d6b-b523-44f9-8c60-c57584b1fb08,Bayou City USPSA Weekly Mar 9,https://practiscore.com/results/all/b3589d6b-b523-44f9-8c60-c57584b1fb08,https://practiscore.com/results?query=Bayou%20City
3424e12b-2156-450d-99b2-eb8d01ebdc4e,Bayou City USPSA Weekly Mar 2,https://practiscore.com/results/all/3424e12b-2156-450d-99b2-eb8d01ebdc4e,https://practiscore.com/results?query=Bayou%20City
b00db4cd-75f3-4c09-b1e0-b8f87e8c8d72,Bayou City USPSA Weekly Feb 23,https://practiscore.com/results/all/b00db4cd-75f3-4c09-b1e0-b8f87e8c8d72,https://practiscore.com/results?query=Bayou%20City
cdcf3ee7-2137-46cc-90de-1cf9aefde389,Bayou City USPSA Weekly Feb 16,https://practiscore.com/results/all/cdcf3ee7-2137-46cc-90de-1cf9aefde389,https://practiscore.com/results?query=Bayou%20City
422ea87b-6656-4868-bb9a-c447a7be01f0,Bayou City USPSA Weekly Feb 2,https://practiscore.com/results/all/422ea87b-6656-4868-bb9a-c447a7be01f0,https://practiscore.com/results?query=Bayou%20City
6d23c03f-689c-4a62-a210-2cfe08b06c24,Bayou City USPSA Weekly Jan 26,https://practiscore.com/results/all/6d23c03f-689c-4a62-a210-2cfe08b06c24,https://practiscore.com/results?query=Bayou%20City
3844d46d-a35a-477b-93ef-459e6cf29a8a,Bayou City USPSA Weekly Jan 19,https://practiscore.com/results/all/3844d46d-a35a-477b-93ef-459e6cf29a8a,https://practiscore.com/results?query=Bayou%20City
ba8ca359-84ab-4f5d-8c94-38a22e866b1a,Bayou City USPSA Weekly Jan 12,https://practiscore.com/results/all/ba8ca359-84ab-4f5d-8c94-38a22e866b1a,https://practiscore.com/results?query=Bayou%20City
91ff1a7a-036d-4d04-a279-ea2688e7d8a0,Bayou City USPSA Weekly Jan 5,https://practiscore.com/results/all/91ff1a7a-036d-4d04-a279-ea2688e7d8a0,https://practiscore.com/results?query=Bayou%20City
339120e4-cc9d-4749-8e36-fa9ac7ae5b04,Bayou City USPSA Weekly Dec 29,https://practiscore.com/results/all/339120e4-cc9d-4749-8e36-fa9ac7ae5b04,https://practiscore.com/results?query=Bayou%20City
194290ee-c4c1-4453-af76-80ff893bcf82,Bayou City USPSA Weekly Dec 8,https://practiscore.com/results/all/194290ee-c4c1-4453-af76-80ff893bcf82,https://practiscore.com/results?query=Bayou%20City
ec292a9c-fc5a-465c-85d0-7b34bd3fc1b0,Bayou City USPSA Weekly Dec 22,https://practiscore.com/results/all/ec292a9c-fc5a-465c-85d0-7b34bd3fc1b0,https://practiscore.com/results?query=Bayou%20City
40d4a186-b299-4a7d-948e-062a32aa125c,Bayou City USPSA Weekly Dec 15,https://practiscore.com/results/all/40d4a186-b299-4a7d-948e-062a32aa125c,https://practiscore.com/results?query=Bayou%20City
8b2c4190-719a-44be-b247-18b8c1a1bac1,Bayou City USPSA Weekly Dec 1,https://practiscore.com/results/all/8b2c4190-719a-44be-b247-18b8c1a1bac1,https://practiscore.com/results?query=Bayou%20City
05e323c5-02e0-49a7-b5e1-ed6f9dd572ca,Bayou City USPSA Weekly Nov 17,https://practiscore.com/results/all/05e323c5-02e0-49a7-b5e1-ed6f9dd572ca,https://practiscore.com/results?query=Bayou%20City
8512b5e3-d851-4be4-9378-cf340e620a01,Bayou City USPSA Weekly Oct 27,https://practiscore.com/results/all/8512b5e3-d851-4be4-9378-cf340e620a01,https://practiscore.com/results?query=Bayou%20City
424ffb2b-1a72-4c76-a0c5-8d4cf7c2da77,Bayou City USPSA Weekly Nov 10,https://practiscore.com/results/all/424ffb2b-1a72-4c76-a0c5-8d4cf7c2da77,https://practiscore.com/results?query=Bayou%20City
6cd896c4-1943-4b9e-9934-8dc5d2f1cf3d,Bayou City USPSA Weekly Oct 13,https://practiscore.com/results/all/6cd896c4-1943-4b9e-9934-8dc5d2f1cf3d,https://practiscore.com/results?query=Bayou%20City
12e5bffc-39a4-4e9b-9d79-ee11b3c393b1,Bayou City USPSA Weekly Nov 3,https://practiscore.com/results/all/12e5bffc-39a4-4e9b-9d79-ee11b3c393b1,https://practiscore.com/results?query=Bayou%20City
982c9139-c6cf-49a5-bfb7-de29aec049b1,Bayou City USPSA Weekly Oct 20,https://practiscore.com/results/all/982c9139-c6cf-49a5-bfb7-de29aec049b1,https://practiscore.com/results?query=Bayou%20City
320d5944-3602-4c37-bfaa-79424b5106ec,Bayou City USPSA Weekly Sep 22,https://practiscore.com/results/all/320d5944-3602-4c37-bfaa-79424b5106ec,https://practiscore.com/results?query=Bayou%20City
912eca65-88c5-45c5-9dd0-baf5c7eb12be,Bayou City USPSA Weekly Oct 6,https://practiscore.com/results/all/912eca65-88c5-45c5-9dd0-baf5c7eb12be,https://practiscore.com/results?query=Bayou%20City
c6f849ec-fbc6-429f-9cae-8e57c7d03b05,Bayou City USPSA Weekly Sep 29,https://practiscore.com/results/all/c6f849ec-fbc6-429f-9cae-8e57c7d03b05,https://practiscore.com/results?query=Bayou%20City
97ba77f6-1071-49b8-84a3-e26a1d24aba6,Bayou City USPSA Weekly Sep 15,https://practiscore.com/results/all/97ba77f6-1071-49b8-84a3-e26a1d24aba6,https://practiscore.com/results?query=Bayou%20City
dc43c1cd-125d-4fee-b95c-643ca8f4bbaf,Bayou City USPSA Weekly Sep 8,https://practiscore.com/results/all/dc43c1cd-125d-4fee-b95c-643ca8f4bbaf,https://practiscore.com/results?query=Bayou%20City
45790261-1e12-4340-875e-abfccf98ba63,Bayou City USPSA Weekly Sep 1,https://practiscore.com/results/all/45790261-1e12-4340-875e-abfccf98ba63,https://practiscore.com/results?query=Bayou%20City
ff1adf4a-2e76-449b-aabc-ccebbeea8a05,Bayou City USPSA Multigun Aug 25 **SPECIAL**,https://practiscore.com/results/all/ff1adf4a-2e76-449b-aabc-ccebbeea8a05,https://practiscore.com/results?query=Bayou%20City
d85dbd0b-adc1-45d2-bbe0-63c7a0afcefe,Bayou City USPSA Weekly Aug 18,https://practiscore.com/results/all/d85dbd0b-adc1-45d2-bbe0-63c7a0afcefe,https://practiscore.com/results?query=Bayou%20City
2f1c3626-591e-4127-a5a5-9f8c19482d10,Bayou City USPSA Weekly Aug 11,https://practiscore.com/results/all/2f1c3626-591e-4127-a5a5-9f8c19482d10,https://practiscore.com/results?query=Bayou%20City
fa399635-d167-417f-b7d3-b76dd526c1ef,Bayou City USPSA Weekly Aug 4,https://practiscore.com/results/all/fa399635-d167-417f-b7d3-b76dd526c1ef,https://practiscore.com/results?query=Bayou%20City
1b97af6e-1e2f-4290-86c8-2e27cd1e1cc7,Bayou City USPSA Weekly July 28,https://practiscore.com/results/all/1b97af6e-1e2f-4290-86c8-2e27cd1e1cc7,https://practiscore.com/results?query=Bayou%20City
